ID,Customer_ID,Service_ID,Date_ID,Duration,Campaign,Pdays,Previous,Poutcome,Contact,Subscribed
5678,26166,50,790,518,2,-1,0,unknown,cellular,0
5679,25644,95,20677,39,1,-1,0,unknown,cellular,0
5680,43551,3,17298,117,3,-1,0,unknown,cellular,0
5681,37339,96,6088,156,5,369,2,failure,cellular,0
5682,22259,71,25400,396,3,-1,0,unknown,cellular,0
5683,27733,61,12398,58,1,-1,0,unknown,cellular,0
5684,23040,98,43872,97,3,-1,0,unknown,cellular,0
5685,24285,77,46679,214,1,-1,0,unknown,cellular,0
5686,31792,92,6888,281,1,141,2,success,cellular,0
5687,31104,44,20195,221,2,-1,0,unknown,cellular,1
5688,1466,76,45668,617,2,-1,0,unknown,unknown,0
5689,14100,77,44215,59,2,-1,0,unknown,cellular,0
5690,35464,99,26553,95,6,-1,0,unknown,cellular,0
5691,33385,25,8106,211,2,152,2,failure,cellular,0
5692,41491,23,18299,445,2,-1,0,unknown,cellular,1
5693,42440,12,4480,308,2,-1,0,unknown,cellular,1
5694,3801,34,48921,424,1,-1,0,unknown,unknown,0
5695,21851,66,15829,157,2,-1,0,unknown,cellular,0
5696,20332,9,6871,933,1,-1,0,unknown,cellular,1
5697,43643,62,48680,613,1,87,3,success,cellular,1
5698,36415,54,8150,472,2,-1,0,unknown,cellular,0
5699,22172,81,11529,819,10,-1,0,unknown,cellular,1
5700,21931,8,22807,472,2,-1,0,unknown,cellular,0
5701,9527,98,33412,94,7,-1,0,unknown,unknown,0
5702,37390,4,43508,124,2,278,4,failure,cellular,0
5703,25364,90,22278,187,3,-1,0,unknown,cellular,0
5704,18806,76,6136,9,10,-1,0,unknown,cellular,0
5705,43455,40,46101,176,1,-1,0,unknown,cellular,1
5706,38869,21,21180,325,1,-1,0,unknown,telephone,0
5707,18504,77,25331,64,5,-1,0,unknown,cellular,0
5708,44351,16,29446,367,2,92,2,success,telephone,1
5709,14546,33,49464,94,3,-1,0,unknown,cellular,0
5710,36831,98,34616,163,2,350,1,failure,cellular,0
5711,38601,6,45359,134,9,-1,0,unknown,telephone,0
5712,14343,42,12506,219,3,-1,0,unknown,cellular,0
5713,15357,91,19046,164,1,-1,0,unknown,cellular,0
5714,12067,96,19583,287,9,-1,0,unknown,unknown,0
5715,14136,99,5642,314,2,-1,0,unknown,cellular,0
5716,31865,53,19222,40,1,-1,0,unknown,telephone,0
5717,32837,54,27340,61,1,331,1,failure,cellular,0
5718,17918,34,19090,100,9,-1,0,unknown,cellular,0
5719,4174,0,16019,202,1,-1,0,unknown,unknown,0
5720,25322,67,42606,171,1,110,2,other,cellular,0
5721,36922,26,30077,191,3,-1,0,unknown,cellular,0
5722,7408,58,43307,318,2,-1,0,unknown,unknown,0
5723,44917,61,34740,197,2,-1,0,unknown,cellular,0
5724,41047,85,3813,117,1,-1,0,unknown,cellular,0
5725,4955,32,41787,240,1,-1,0,unknown,unknown,0
5726,33901,99,21238,121,1,-1,0,unknown,cellular,0
5727,4258,50,33858,335,3,-1,0,unknown,unknown,0
5728,43297,88,41615,506,2,195,1,other,telephone,1
5729,41281,11,34104,161,3,410,2,success,cellular,0
5730,8795,69,37481,161,1,-1,0,unknown,unknown,0
5731,29128,73,30357,268,1,-1,0,unknown,telephone,0
5732,32222,71,37829,204,1,328,2,failure,cellular,0
5733,37369,13,1856,204,3,-1,0,unknown,cellular,0
5734,15305,62,44962,85,1,-1,0,unknown,cellular,0
5735,23863,22,9582,200,7,-1,0,unknown,cellular,0
5736,8568,16,19766,236,7,-1,0,unknown,unknown,0
5737,14995,39,18268,59,2,-1,0,unknown,cellular,0
5738,41217,22,18820,374,1,-1,0,unknown,cellular,1
5739,25754,20,6238,281,3,-1,0,unknown,cellular,0
5740,18312,38,43940,81,6,-1,0,unknown,cellular,0
5741,3734,88,27210,37,1,-1,0,unknown,unknown,0
5742,13139,28,27486,46,1,-1,0,unknown,cellular,0
5743,29719,3,10997,159,2,-1,0,unknown,cellular,0
5744,28031,32,35505,201,2,-1,0,unknown,telephone,0
5745,5946,34,24714,360,6,-1,0,unknown,unknown,0
5746,42815,31,10579,105,2,-1,0,unknown,cellular,0
5747,20818,30,44601,87,2,-1,0,unknown,cellular,0
5748,8757,74,37512,142,2,-1,0,unknown,unknown,0
5749,12489,84,34741,157,1,-1,0,unknown,unknown,0
5750,12262,61,15969,25,2,-1,0,unknown,unknown,0
5751,39454,80,5802,269,1,-1,0,unknown,cellular,0
5752,8207,43,1443,276,2,-1,0,unknown,unknown,0
5753,5968,42,817,85,3,-1,0,unknown,unknown,0
5754,42332,42,31025,408,3,-1,0,unknown,cellular,0
5755,18660,85,10057,530,3,-1,0,unknown,cellular,0
5756,26948,92,15554,336,6,-1,0,unknown,cellular,0
5757,27815,59,12117,219,2,254,3,failure,cellular,0
5758,39575,73,15534,122,2,-1,0,unknown,telephone,0
5759,38826,62,31004,164,1,370,1,failure,cellular,0
5760,32660,97,25361,97,1,-1,0,unknown,cellular,0
5761,30613,45,31260,202,3,9,5,other,cellular,0
5762,17989,99,43053,639,2,-1,0,unknown,cellular,0
5763,36378,24,4001,173,2,-1,0,unknown,cellular,0
5764,11221,10,26330,632,1,-1,0,unknown,unknown,0
5765,40001,14,7355,170,1,-1,0,unknown,cellular,0
5766,35630,13,1699,142,3,358,3,failure,telephone,0
5767,18805,98,34661,6,10,-1,0,unknown,cellular,0
5768,30333,2,6546,75,2,-1,0,unknown,cellular,0
5769,2567,6,20953,161,1,-1,0,unknown,unknown,0
5770,29572,29,36986,428,1,-1,0,unknown,cellular,0
5771,42747,51,46340,100,1,100,6,failure,telephone,0
5772,31022,63,36494,39,3,-1,0,unknown,cellular,0
5773,13151,69,6869,443,1,-1,0,unknown,cellular,0
5774,26358,63,19096,365,1,-1,0,unknown,cellular,0
5775,34655,69,1645,159,2,350,2,failure,cellular,0
5776,26536,31,36189,178,4,-1,0,unknown,cellular,0
5777,37614,87,13743,61,6,-1,0,unknown,cellular,0
5778,5310,18,43398,415,1,-1,0,unknown,unknown,0
5779,38895,2,32851,63,5,363,11,other,cellular,0
5780,14622,1,21143,246,1,-1,0,unknown,cellular,0
5781,21819,15,28277,142,2,-1,0,unknown,cellular,0
5782,23693,57,8219,143,1,-1,0,unknown,cellular,0
5783,26579,56,47575,212,1,101,2,failure,cellular,0
5784,25856,79,41945,67,3,-1,0,unknown,cellular,0
5785,30504,54,8042,280,2,-1,0,unknown,cellular,0
5786,40308,1,340,399,1,-1,0,unknown,cellular,0
5787,32523,12,33107,408,1,329,2,failure,cellular,0
5788,39193,70,10508,166,2,272,6,failure,cellular,0
5789,27210,47,27874,186,2,109,1,other,cellular,0
5790,10166,7,36724,33,1,-1,0,unknown,unknown,0
5791,16468,52,19831,185,1,-1,0,unknown,telephone,0
5792,34239,13,35280,117,1,-1,0,unknown,cellular,0
5793,39696,24,32329,107,2,-1,0,unknown,cellular,0
5794,13325,54,12136,379,3,-1,0,unknown,telephone,0
5795,13360,24,12547,183,5,-1,0,unknown,cellular,0
5796,16721,38,46124,624,2,-1,0,unknown,cellular,0
5797,30201,25,39770,103,1,248,1,failure,cellular,0
5798,37656,18,2113,149,3,-1,0,unknown,cellular,0
5799,12068,73,34628,9,5,-1,0,unknown,unknown,0
5800,34656,35,9455,725,3,-1,0,unknown,cellular,1
5801,29180,17,23674,165,1,-1,0,unknown,cellular,0
5802,25114,91,32599,164,1,-1,0,unknown,cellular,0
5803,31051,98,47651,118,4,210,3,failure,cellular,1
5804,22382,91,29663,229,2,-1,0,unknown,cellular,0
5805,41677,15,33557,90,1,-1,0,unknown,telephone,0
5806,1405,47,11997,32,2,-1,0,unknown,unknown,0
5807,2511,95,695,262,1,-1,0,unknown,unknown,0
5808,44966,56,28283,5,1,772,4,failure,unknown,0
5809,7596,64,22822,135,2,-1,0,unknown,unknown,0
5810,37999,11,32967,252,2,-1,0,unknown,cellular,0
5811,24686,72,31816,44,2,-1,0,unknown,cellular,0
5812,1764,35,4426,646,1,-1,0,unknown,unknown,0
5813,19768,69,7828,188,2,-1,0,unknown,cellular,0
5814,37604,89,3333,84,4,352,4,other,cellular,0
5815,37631,60,7497,86,2,304,2,failure,cellular,0
5816,38385,5,5011,333,1,330,2,failure,cellular,0
5817,27719,71,16074,12,1,-1,0,unknown,telephone,0
5818,5770,58,44285,133,1,-1,0,unknown,unknown,0
5819,40621,56,37309,138,1,-1,0,unknown,cellular,0
5820,19897,51,48985,321,2,-1,0,unknown,cellular,0
5821,19547,85,25699,118,2,-1,0,unknown,cellular,0
5822,20279,71,34743,566,2,-1,0,unknown,cellular,0
5823,29187,91,1791,97,1,-1,0,unknown,cellular,0
5824,20299,94,10366,382,3,-1,0,unknown,cellular,0
5825,18831,52,46493,75,1,-1,0,unknown,cellular,0
5826,33002,19,15663,335,2,-1,0,unknown,cellular,0
5827,29262,13,12177,294,1,-1,0,unknown,cellular,0
5828,9011,53,39703,93,1,-1,0,unknown,unknown,0
5829,4196,80,48696,49,2,-1,0,unknown,unknown,0
5830,5020,48,48910,265,1,-1,0,unknown,unknown,0
5831,20642,69,15301,145,11,-1,0,unknown,cellular,0
5832,37102,34,16953,699,1,-1,0,unknown,cellular,0
5833,44442,50,42573,374,2,472,1,success,cellular,1
5834,3852,89,17859,865,1,-1,0,unknown,unknown,0
5835,32533,85,46281,108,1,-1,0,unknown,cellular,0
5836,14152,73,17419,16,2,-1,0,unknown,cellular,0
5837,7948,58,48096,170,19,-1,0,unknown,unknown,0
5838,42777,80,33553,154,2,555,2,failure,cellular,0
5839,214,99,214,210,1,-1,0,unknown,unknown,0
5840,28541,31,23660,623,2,-1,0,unknown,cellular,0
5841,37704,53,13056,210,2,352,1,failure,cellular,0
5842,43686,63,14240,360,1,181,5,success,telephone,1
5843,8049,93,33616,128,3,-1,0,unknown,unknown,0
5844,43374,15,12440,515,2,334,5,failure,cellular,0
5845,17044,83,35144,90,7,-1,0,unknown,cellular,0
5846,33338,7,46426,567,1,-1,0,unknown,cellular,1
5847,16706,30,44387,208,1,-1,0,unknown,cellular,0
5848,35573,95,46298,274,3,358,2,failure,cellular,0
5849,19827,38,34391,75,2,-1,0,unknown,cellular,0
5850,18758,79,8421,30,13,-1,0,unknown,cellular,0
5851,5470,31,17074,106,6,-1,0,unknown,unknown,0
5852,11065,70,4132,193,3,-1,0,unknown,unknown,0
5853,16764,23,32139,129,2,-1,0,unknown,cellular,0
5854,31753,19,19089,736,7,-1,0,unknown,cellular,0
5855,3733,67,20200,731,4,-1,0,unknown,unknown,0
5856,29381,31,34767,69,2,-1,0,unknown,cellular,0
5857,9294,58,6361,288,2,-1,0,unknown,unknown,0
5858,7035,93,24130,456,2,-1,0,unknown,unknown,0
5859,27674,40,19476,30,3,-1,0,unknown,telephone,0
5860,34620,92,25703,162,1,337,1,failure,cellular,0
5861,2772,42,16677,146,4,-1,0,unknown,unknown,0
5862,24392,7,29029,581,1,-1,0,unknown,cellular,0
5863,3981,19,16153,81,6,-1,0,unknown,unknown,0
5864,37453,84,18938,378,2,359,1,failure,cellular,0
5865,24514,37,37582,213,2,-1,0,unknown,cellular,0
5866,21210,41,13710,773,4,-1,0,unknown,cellular,1
5867,19908,93,47113,417,2,-1,0,unknown,cellular,0
5868,26517,0,6197,75,2,149,3,failure,telephone,0
5869,13509,32,49911,121,1,-1,0,unknown,cellular,0
5870,16580,12,17435,78,1,-1,0,unknown,cellular,0
5871,36859,29,23769,168,4,-1,0,unknown,cellular,0
5872,12954,56,27241,340,3,-1,0,unknown,cellular,0
5873,8838,58,4040,833,2,-1,0,unknown,unknown,0
5874,41769,57,45992,120,1,-1,0,unknown,telephone,0
5875,25340,89,49281,80,2,-1,0,unknown,cellular,0
5876,10292,18,18236,138,1,-1,0,unknown,unknown,0
5877,26334,55,25946,223,1,-1,0,unknown,cellular,0
5878,13095,73,36898,240,1,-1,0,unknown,cellular,0
5879,21373,61,16460,143,4,-1,0,unknown,cellular,0
5880,32631,36,35998,97,1,-1,0,unknown,cellular,0
5881,32929,75,47757,163,2,-1,0,unknown,cellular,0
5882,2242,85,13214,155,3,-1,0,unknown,unknown,0
5883,38993,89,28717,44,1,355,3,failure,cellular,0
5884,22379,0,4683,157,6,-1,0,unknown,cellular,0
5885,27,25,6547,296,1,-1,0,unknown,unknown,0
5886,20807,45,11971,130,4,-1,0,unknown,cellular,0
5887,33105,46,30626,176,1,322,2,other,cellular,0
5888,17015,28,13483,276,1,-1,0,unknown,cellular,0
5889,29611,95,22817,32,1,-1,0,unknown,telephone,0
5890,1785,81,47310,164,5,-1,0,unknown,unknown,0
5891,2991,31,5452,138,2,-1,0,unknown,unknown,0
5892,31005,31,39086,52,9,-1,0,unknown,cellular,0
5893,30061,54,48337,390,2,-1,0,unknown,cellular,0
5894,31084,48,42667,170,2,-1,0,unknown,cellular,1
5895,25135,66,9550,331,2,-1,0,unknown,cellular,0
5896,18463,48,22680,107,17,-1,0,unknown,cellular,0
5897,14098,46,4761,223,2,-1,0,unknown,cellular,0
5898,21108,12,16016,85,6,-1,0,unknown,cellular,0
5899,1866,95,8266,167,4,-1,0,unknown,unknown,0
5900,30961,37,27414,379,3,-1,0,unknown,cellular,0
5901,23289,82,17220,94,6,-1,0,unknown,cellular,0
5902,5083,57,27303,213,2,-1,0,unknown,unknown,0
5903,35836,66,30673,301,2,-1,0,unknown,cellular,0
5904,11866,79,23540,1422,10,-1,0,unknown,unknown,1
5905,11910,49,9267,29,3,-1,0,unknown,unknown,0
5906,35252,50,32305,198,1,167,5,failure,cellular,0
5907,946,52,20351,566,2,-1,0,unknown,unknown,0
5908,38873,79,38597,74,1,-1,0,unknown,cellular,0
5909,11001,40,45593,183,2,-1,0,unknown,unknown,0
5910,34577,51,32145,470,2,166,2,failure,cellular,0
5911,2732,85,43130,65,6,-1,0,unknown,unknown,0
5912,7243,33,43854,1207,1,-1,0,unknown,unknown,1
5913,6799,68,14083,83,2,-1,0,unknown,unknown,0
5914,3655,18,35686,122,2,-1,0,unknown,unknown,0
5915,38591,4,13518,895,5,365,2,failure,cellular,0
5916,13724,39,35726,144,1,-1,0,unknown,cellular,0
5917,23327,46,27438,134,6,-1,0,unknown,cellular,0
5918,22667,49,7581,102,5,-1,0,unknown,cellular,0
5919,38548,63,22097,64,6,-1,0,unknown,cellular,0
5920,30698,60,6694,10,5,-1,0,unknown,cellular,0
5921,27064,81,25730,148,1,-1,0,unknown,cellular,0
5922,13054,41,17491,124,1,-1,0,unknown,cellular,0
5923,16514,9,32210,156,3,-1,0,unknown,cellular,0
5924,23022,60,46201,417,2,-1,0,unknown,cellular,0
5925,10132,19,5414,601,1,-1,0,unknown,unknown,0
5926,25550,57,26646,589,1,133,4,other,cellular,0
5927,12534,73,9832,452,1,-1,0,unknown,unknown,0
5928,27724,86,30507,234,1,-1,0,unknown,cellular,0
5929,23828,63,16000,185,2,-1,0,unknown,cellular,0
5930,1642,64,28044,116,2,-1,0,unknown,unknown,0
5931,42950,30,18415,116,2,188,1,success,cellular,0
5932,11974,66,44637,27,16,-1,0,unknown,unknown,0
5933,24265,32,38622,208,1,159,1,success,cellular,0
5934,18760,81,29541,11,5,-1,0,unknown,cellular,0
5935,12369,35,44666,213,1,-1,0,unknown,unknown,0
5936,36520,61,34387,50,5,-1,0,unknown,cellular,0
5937,27559,56,36879,634,4,-1,0,unknown,cellular,0
5938,23117,28,28374,603,3,-1,0,unknown,cellular,0
5939,16086,94,7804,160,1,-1,0,unknown,cellular,0
5940,43006,41,43360,467,1,182,3,success,cellular,1
5941,8384,22,7828,1173,3,-1,0,unknown,unknown,1
5942,24081,5,4310,518,1,147,2,success,unknown,1
5943,13830,35,14441,220,1,-1,0,unknown,cellular,0
5944,21471,51,27175,298,10,-1,0,unknown,cellular,0
5945,42265,93,14536,122,1,92,3,success,cellular,1
5946,32452,88,23286,127,7,-1,0,unknown,telephone,0
5947,32512,70,12642,233,2,-1,0,unknown,cellular,0
5948,10064,82,48876,1159,4,-1,0,unknown,unknown,1
5949,12417,67,19195,54,3,-1,0,unknown,unknown,0
5950,10613,48,31855,1021,1,-1,0,unknown,unknown,0
5951,18898,93,7431,198,1,-1,0,unknown,cellular,0
5952,101,31,47103,257,1,-1,0,unknown,unknown,0
5953,40941,87,10190,293,1,104,1,success,cellular,1
5954,230,21,10144,124,1,-1,0,unknown,unknown,0
5955,14992,14,36447,102,2,-1,0,unknown,cellular,0
5956,3517,43,45528,194,2,-1,0,unknown,unknown,0
5957,29440,71,7865,63,2,-1,0,unknown,cellular,0
5958,3328,81,49071,106,1,-1,0,unknown,unknown,0
5959,44927,29,8131,10,1,-1,0,unknown,unknown,0
5960,25895,54,48811,131,1,-1,0,unknown,cellular,0
5961,41554,4,35506,113,1,80,1,failure,cellular,0
5962,34484,74,44934,525,1,-1,0,unknown,cellular,1
5963,10301,73,41653,155,1,-1,0,unknown,unknown,0
5964,16479,58,15925,421,2,-1,0,unknown,cellular,0
5965,5370,14,45820,691,1,-1,0,unknown,unknown,0
5966,40027,98,18938,161,2,-1,0,unknown,cellular,0
5967,127,75,21491,61,1,-1,0,unknown,unknown,0
5968,5243,15,25560,128,1,-1,0,unknown,unknown,0
5969,23712,51,17833,270,14,-1,0,unknown,cellular,0
5970,26465,21,19016,283,1,-1,0,unknown,cellular,0
5971,16038,89,10680,261,12,-1,0,unknown,telephone,0
5972,42912,21,34283,132,1,182,3,success,cellular,0
5973,911,43,46332,256,6,-1,0,unknown,unknown,0
5974,21084,86,37428,314,2,-1,0,unknown,cellular,0
5975,39378,84,19931,91,1,-1,0,unknown,cellular,0
5976,24102,41,8754,60,1,-1,0,unknown,telephone,0
5977,23385,94,29908,293,9,-1,0,unknown,cellular,0
5978,498,58,20661,190,1,-1,0,unknown,unknown,0
5979,14422,47,39733,201,3,-1,0,unknown,cellular,0
5980,13272,80,23435,460,2,-1,0,unknown,cellular,0
5981,14012,61,22936,924,5,-1,0,unknown,telephone,0
5982,7924,37,2476,29,4,-1,0,unknown,unknown,0
5983,2790,25,14615,220,1,-1,0,unknown,unknown,0
5984,11537,43,35888,142,1,-1,0,unknown,unknown,0
5985,10138,96,26005,420,1,-1,0,unknown,unknown,0
5986,38356,18,32112,173,3,298,3,other,cellular,0
5987,33462,85,6614,517,1,-1,0,unknown,cellular,0
5988,39927,0,16203,130,1,-1,0,unknown,cellular,0
5989,44910,56,30387,201,2,-1,0,unknown,cellular,0
5990,13444,52,1350,157,1,-1,0,unknown,cellular,0
5991,3014,46,31410,217,1,-1,0,unknown,unknown,0
5992,17498,40,33059,126,8,-1,0,unknown,telephone,0
5993,15991,82,30980,273,4,-1,0,unknown,cellular,0
5994,6174,32,39355,207,2,-1,0,unknown,unknown,0
5995,30509,7,6972,1138,2,-1,0,unknown,cellular,1
5996,41347,96,35691,368,2,-1,0,unknown,cellular,0
5997,34208,36,5605,24,3,-1,0,unknown,cellular,0
5998,5914,49,22996,16,1,-1,0,unknown,unknown,0
5999,3712,74,40033,88,6,-1,0,unknown,unknown,0
6000,35656,85,42689,298,1,-1,0,unknown,cellular,0
6001,40360,87,35566,111,5,-1,0,unknown,cellular,0
6002,24579,84,24646,65,2,119,1,failure,cellular,0
6003,10162,93,14215,46,1,-1,0,unknown,unknown,0
6004,30682,87,12279,120,1,275,1,failure,cellular,0
6005,5061,76,21515,154,2,-1,0,unknown,unknown,0
6006,24007,59,36773,60,4,-1,0,unknown,cellular,0
6007,32578,74,15018,306,1,-1,0,unknown,cellular,0
6008,21947,11,7382,744,7,-1,0,unknown,cellular,0
6009,43513,34,17726,476,1,-1,0,unknown,cellular,1
6010,30297,11,14463,508,1,-1,0,unknown,telephone,0
6011,8046,13,9626,464,1,-1,0,unknown,unknown,0
6012,44843,88,41858,173,1,-1,0,unknown,cellular,0
6013,34579,83,14856,383,5,-1,0,unknown,cellular,0
6014,3731,8,13377,528,1,-1,0,unknown,unknown,1
6015,22890,79,2305,390,8,-1,0,unknown,cellular,0
6016,24791,34,33461,36,1,-1,0,unknown,cellular,0
6017,33172,10,46410,128,1,-1,0,unknown,cellular,0
6018,34248,93,37657,378,3,-1,0,unknown,cellular,0
6019,35693,66,2625,247,1,-1,0,unknown,cellular,0
6020,39699,39,41471,82,2,309,1,failure,cellular,0
6021,18214,44,25767,196,3,-1,0,unknown,telephone,0
6022,7699,15,37010,127,1,-1,0,unknown,unknown,0
6023,6538,77,22655,62,2,-1,0,unknown,unknown,0
6024,14648,49,7871,90,1,-1,0,unknown,cellular,0
6025,642,7,31141,116,2,-1,0,unknown,unknown,0
6026,43054,34,25064,394,3,189,1,success,cellular,1
6027,32077,88,23410,107,3,-1,0,unknown,cellular,1
6028,39998,26,33718,170,1,-1,0,unknown,cellular,1
6029,11807,0,8439,172,2,-1,0,unknown,unknown,0
6030,24862,42,2208,509,1,-1,0,unknown,cellular,0
6031,43245,7,17695,301,1,89,2,success,cellular,1
6032,44812,92,13833,574,3,-1,0,unknown,cellular,1
6033,26729,99,46107,128,2,-1,0,unknown,cellular,0
6034,43196,40,42901,145,2,198,1,failure,cellular,1
6035,32999,58,47108,110,3,326,1,other,cellular,0
6036,43296,50,36244,549,5,203,4,failure,cellular,0
6037,29181,33,36712,190,4,264,4,failure,cellular,0
6038,26993,30,5665,45,1,-1,0,unknown,cellular,0
6039,41989,97,33550,96,1,158,1,failure,cellular,0
6040,44451,84,17584,245,2,183,10,failure,cellular,1
6041,15583,76,42050,84,1,-1,0,unknown,cellular,0
6042,22438,43,24161,78,2,-1,0,unknown,cellular,0
6043,30619,29,18345,170,1,-1,0,unknown,cellular,0
6044,21430,11,48758,174,5,-1,0,unknown,cellular,0
6045,17040,0,30683,241,2,-1,0,unknown,cellular,0
6046,33194,32,9391,210,2,-1,0,unknown,cellular,0
6047,37806,78,22895,149,1,-1,0,unknown,cellular,0
6048,22885,91,30161,226,10,-1,0,unknown,cellular,0
6049,41671,16,24016,99,1,-1,0,unknown,cellular,0
6050,3841,96,27138,894,1,-1,0,unknown,unknown,1
6051,602,96,16015,219,2,-1,0,unknown,unknown,0
6052,16604,67,18325,157,1,-1,0,unknown,cellular,0
6053,3071,28,6583,232,2,-1,0,unknown,unknown,0
6054,12360,41,19909,856,2,-1,0,unknown,unknown,1
6055,12145,80,26578,274,9,-1,0,unknown,unknown,0
6056,38355,38,5681,66,2,-1,0,unknown,cellular,0
6057,11970,54,28600,285,4,-1,0,unknown,unknown,0
6058,13856,53,48715,277,1,-1,0,unknown,cellular,0
6059,12347,20,43712,464,3,-1,0,unknown,unknown,0
6060,37877,8,29548,191,1,346,2,failure,cellular,1
6061,1014,25,13643,68,1,-1,0,unknown,unknown,0
6062,26877,22,22196,1476,4,-1,0,unknown,cellular,0
6063,25671,5,11161,79,1,-1,0,unknown,cellular,0
6064,32451,79,20934,263,1,-1,0,unknown,cellular,0
6065,35514,86,20517,166,3,338,2,failure,cellular,0
6066,24600,55,45400,107,2,-1,0,unknown,cellular,0
6067,30985,28,4615,171,3,277,4,other,cellular,0
6068,17183,80,4434,458,7,-1,0,unknown,cellular,1
6069,36757,84,33168,549,1,300,1,success,cellular,1
6070,30511,34,20577,653,3,8,2,other,cellular,0
6071,21708,48,42396,141,3,-1,0,unknown,cellular,0
6072,12153,53,28502,375,5,-1,0,unknown,unknown,0
6073,23499,69,13337,161,4,-1,0,unknown,cellular,0
6074,43172,66,14606,60,1,592,2,failure,unknown,0
6075,24214,91,30092,66,1,-1,0,unknown,cellular,0
6076,42592,4,30006,78,1,-1,0,unknown,unknown,0
6077,2525,50,30668,853,1,-1,0,unknown,unknown,0
6078,15421,96,43324,115,4,-1,0,unknown,cellular,0
6079,28912,62,11323,118,1,-1,0,unknown,cellular,0
6080,40753,82,14450,161,2,375,5,failure,cellular,1
6081,42573,98,14900,893,1,-1,0,unknown,cellular,1
6082,3315,30,35758,1257,3,-1,0,unknown,unknown,1
6083,34,26,10585,226,1,-1,0,unknown,unknown,0
6084,7457,43,18635,57,2,-1,0,unknown,unknown,0
6085,42721,20,3410,116,1,151,3,failure,cellular,0
6086,13202,50,46500,803,2,-1,0,unknown,cellular,1
6087,33270,97,28016,110,1,-1,0,unknown,cellular,0
6088,25900,3,21468,570,1,-1,0,unknown,cellular,0
6089,22214,59,31383,55,7,-1,0,unknown,cellular,0
6090,10602,73,2575,250,2,-1,0,unknown,unknown,0
6091,8373,48,44368,166,1,-1,0,unknown,unknown,0
6092,18191,67,13332,134,2,-1,0,unknown,cellular,0
6093,1284,36,26235,784,1,-1,0,unknown,unknown,0
6094,572,23,25011,427,1,-1,0,unknown,unknown,0
6095,13574,28,849,332,1,-1,0,unknown,cellular,0
6096,20510,20,1451,507,2,-1,0,unknown,cellular,1
6097,1988,61,20216,277,3,-1,0,unknown,unknown,0
6098,18998,86,47100,133,2,-1,0,unknown,cellular,0
6099,16269,90,44097,498,1,-1,0,unknown,cellular,0
6100,33291,60,33845,586,1,-1,0,unknown,cellular,1
6101,18742,3,39833,92,4,-1,0,unknown,cellular,0
6102,34974,65,37084,74,2,167,4,failure,cellular,0
6103,41940,17,9483,133,1,107,2,success,cellular,1
6104,7720,52,33857,557,2,-1,0,unknown,unknown,0
6105,29670,72,30884,2053,4,-1,0,unknown,cellular,0
6106,38901,88,44607,382,1,-1,0,unknown,cellular,0
6107,43225,73,35741,116,7,186,13,success,cellular,0
6108,4859,56,31239,210,1,-1,0,unknown,unknown,0
6109,1234,68,11785,204,1,-1,0,unknown,unknown,0
6110,8635,83,9685,71,2,-1,0,unknown,unknown,0
6111,40789,19,31010,90,3,70,3,failure,telephone,0
6112,34032,44,47836,76,1,-1,0,unknown,cellular,0
6113,3485,90,31731,995,2,-1,0,unknown,unknown,0
6114,33080,10,30649,630,3,-1,0,unknown,cellular,0
6115,26343,46,13522,60,1,-1,0,unknown,cellular,0
6116,666,47,22059,311,3,-1,0,unknown,unknown,0
6117,31719,70,10194,49,2,-1,0,unknown,cellular,0
6118,42835,13,20655,577,1,-1,0,unknown,cellular,1
6119,16457,5,4196,339,4,-1,0,unknown,cellular,0
6120,28315,46,14061,96,1,-1,0,unknown,cellular,0
6121,39356,21,22764,32,8,308,3,success,cellular,0
6122,38151,60,23860,642,1,-1,0,unknown,cellular,0
6123,4882,29,42289,445,2,-1,0,unknown,unknown,0
6124,19630,44,41631,65,2,-1,0,unknown,cellular,0
6125,42421,47,17968,1139,2,114,1,success,cellular,0
6126,6989,55,32827,363,4,-1,0,unknown,unknown,0
6127,22372,63,31765,296,2,-1,0,unknown,cellular,0
6128,44368,56,37771,196,2,455,23,other,cellular,1
6129,39759,21,32943,264,1,-1,0,unknown,cellular,1
6130,8970,12,23312,308,1,-1,0,unknown,unknown,0
6131,11674,55,18445,41,28,-1,0,unknown,unknown,0
6132,19179,99,49460,1227,2,-1,0,unknown,cellular,1
6133,19855,55,4843,31,2,-1,0,unknown,cellular,0
6134,31595,25,10662,100,3,-1,0,unknown,cellular,0
6135,8067,26,47365,42,1,-1,0,unknown,unknown,0
6136,20080,24,33730,57,7,-1,0,unknown,cellular,0
6137,38200,81,19987,153,1,176,1,failure,cellular,0
6138,19176,10,48922,37,2,-1,0,unknown,cellular,0
6139,36854,55,3838,350,5,286,2,failure,cellular,0
6140,11900,65,27545,8,12,-1,0,unknown,unknown,0
6141,19939,9,25207,275,4,-1,0,unknown,cellular,0
6142,9462,32,42451,136,1,-1,0,unknown,unknown,0
6143,38847,58,4226,125,1,368,4,failure,cellular,0
6144,19198,30,40276,384,6,-1,0,unknown,cellular,0
6145,352,33,11375,808,2,-1,0,unknown,unknown,0
6146,35221,52,1590,393,1,351,1,failure,cellular,0
6147,6878,29,36886,80,9,-1,0,unknown,unknown,0
6148,42148,21,38735,86,3,-1,0,unknown,cellular,0
